Organisation name,Organisation Code,Effective Date,Contract Reference number / ID,Open Contracting ID,Title of the Agreement,Contract type,Directorate / service responsible,Service Category label,Service category URI,Description of goods and services,Procurement classification: Council's procurement category label,Procurement classification: CPV label,Procurement classification: CPV code,Procurement classification: Proclass label,Procurement classification: Proclass code,Contract start date,End date,Review date,Last extension date, Contract value ,Fixed cost / estimated cost,Irrecoverable VAT,Supplier name,Supplier registered company number,Supplier registered charity number,Other supplier ID,SME supplier,VCSE supplier,VCSE supplier type,Nominated contact point: name,Nominated contact point: email,Nominated contact point: URL
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN40873,,D82621-Public Health - Sexual Health,,PUBLIC HEALTH,,,D82621-Public Health - Sexual Health,Public health - sexual health,,,,,01/04/2013,30/06/2015,,30/06/2015,"�80,000",,,PLOWRIGHT MEDICAL CENTRE,,,177272,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN41037,,D82621-Public Health - Health Checks,,PUBLIC HEALTH,,,D82621-Public Health - Health Checks,Public health - health checks,,,,,01/04/2013,30/06/2015,,30/06/2015,"�50,000",,,PLOWRIGHT MEDICAL CENTRE,,,177272,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN42113G,,Private Voluntary Independent School Pre-school & Playgroup,,CHILDREN,,,Private Voluntary Independent School Pre-school & Playgroup,Children's services - playgroups & nurseries,,,,,,,,,,,,POPPIES DAY NURSERY,,,73311,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN42113AB,,Private Voluntary Independent School Pre-school & Playgroup,,CHILDREN,,,Private Voluntary Independent School Pre-school & Playgroup,Children's services - playgroups & nurseries,,,,,,,,,,,,POPPIES NURSERY,,,73312,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,GQN40240,,Books,,CHILDREN,,,Books,"Books, CDs, DVDs, tapes & learning materials",,,,,01/04/2010,31/03/2016,,31/03/2016,,,,POPPY'S BOOKS,,,170624,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,SLN41846A,,Road Fund Licences,,GENERIC,,,Road Fund Licences,Vehicles - road fund licences,,,,,01/09/2013,,,,,,,POST OFFICE LIMITED,2154540,NULL,85877,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,SDN41261E,,grass cutting,,ETD,,,grass cutting,Highways - grass & vegetation cutting & tree works,,,,,19/04/2013,01/04/2017,,,,,,POSTWICK WITH WITTON PARISH COUNCIL,,,612487,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,GAN41572B,,Educational equipment,,GENERIC,,,Educational equipment,"Books, CDs, DVDs, tapes & learning materials",,,,,01/01/2012,31/03/2016,,31/03/2016,"�50,000",,,POTCLAYS LIMITED,gb/00364976,,73328,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN41392A,,CF501 Potterspury Lodge Out of County SEN,,CHILDREN,,,CF501 Potterspury Lodge Out of County SEN,Children's services - residential homes & schools,,,,,,,,,,,,POTTERSPURY LODGE SCHOOL,,,73333,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,GAN41572,,Educational equipment,,GENERIC,,,Educational equipment,"Books, CDs, DVDs, tapes & learning materials",,,,,01/01/2012,31/03/2016,,31/03/2016,,,,POTTERYCRAFTS LIMITED,gb/02354827,,73334,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN42113J,,Private Voluntary Independent School Pre-school & Playgroup,,CHILDREN,,,Private Voluntary Independent School Pre-school & Playgroup,Children's services - playgroups & nurseries,,,,,,,,,,,,PRE SCHOOL LEARNING ALLIANCE,,,73348,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN42113L,,Private Voluntary Independent School Pre-school & Playgroup,,CHILDREN,,,Private Voluntary Independent School Pre-school & Playgroup,Children's services - playgroups & nurseries,,,,,,,,,,,,PRE SCHOOL LEARNING ALLIANCE,,,73348,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN42113N,,Private Voluntary Independent School Pre-school & Playgroup,,CHILDREN,,,Private Voluntary Independent School Pre-school & Playgroup,Children's services - playgroups & nurseries,,,,,,,,,,,,PRE SCHOOL LEARNING ALLIANCE,,,73348,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN42113M,,Private Voluntary Independent School Pre-school & Playgroup,,CHILDREN,,,Private Voluntary Independent School Pre-school & Playgroup,Children's services - playgroups & nurseries,,,,,,,,,,,,PRE SCHOOL LEARNING ALLIANCE,,,73348,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN42113P,,Private Voluntary Independent School Pre-school & Playgroup,,CHILDREN,,,Private Voluntary Independent School Pre-school & Playgroup,Children's services - playgroups & nurseries,,,,,,,,,,,,PRE SCHOOL LEARNING ALLIANCE,,,73348,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN42113O,,Private Voluntary Independent School Pre-school & Playgroup,,CHILDREN,,,Private Voluntary Independent School Pre-school & Playgroup,Children's services - playgroups & nurseries,,,,,,,,,,,,PRE SCHOOL LEARNING ALLIANCE,,,73348,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN42113K,,Private Voluntary Independent School Pre-school & Playgroup,,CHILDREN,,,Private Voluntary Independent School Pre-school & Playgroup,Children's services - playgroups & nurseries,,,,,,,,,,,,PRE SCHOOL LEARNING ALLIANCE,,,73348,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN13062,,Spot purchased domiciliary care (2008 PPA),,COMMUNITY SERVICES,,,Spot purchased domiciliary care (2008 PPA),Domiciliary care,,,,,,,,,,,,PREMIER HOME CARE (EAST) LTD,,,104992,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BON40410G,,Multi Provider Framework for Learning & Organisational Activities,,RESOURCES,,,Multi Provider Framework for Learning & Organisational Activities,HR - training,,,,,17/12/2012,31/12/2016,,31/12/2016,"�500,000",,,THE PRESCRIPTION TRAINING COMPANY LIMITED,gb/06731235,,639540,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BUN42540,,Children's services - residential homes & schools,,CHILDREN,,,Children's services - residential homes & schools,Children's services - residential homes & schools,,,,,,,,,,,,PRESTIGE ADOLESCENT CARE & EDUCATION LTD,,,1233792,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10445,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,PRESTIGE CARE LIMITED,,,690699,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN13063,,Spot purchased domiciliary care (2008 PPA),,COMMUNITY SERVICES,,,Spot purchased domiciliary care (2008 PPA),Domiciliary care,,,,,,,,,,,,PRESTIGE NURSING LIMITED,,,73367,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10201,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,HEALTH CARE HOMES GROUP LIMITED,1241402,NULL,122609,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10210,,Care Home and Care Homes with Nursing for Adults April 2012,,COMMUNITY SERVICES,,,Care Home and Care Homes with Nursing for Adults April 2012,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,HEALTH CARE HOMES GROUP LIMITED,1241402,NULL,80028,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10579,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,PRIME LIFE LIMITED,gb/02779611,,73377,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10062,,Care Home and Care Homes with Nursing for Adults April 2012,,COMMUNITY SERVICES,,,Care Home and Care Homes with Nursing for Adults April 2012,Adult care - nursing & residential,,,,,01/04/2014,,,,,,,PRIME LIFE LIMITED,gb/02779611,,80024,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN43284,,Spot Purchased Day Care For Adults (Brackendale House),,COMMUNITY SERVICES,,,Spot Purchased Day Care For Adults (Brackendale House),Adult care - day care/community support/support into work,,,,,01/01/2000,,,,,,,PRIME LIFE LIMITED,gb/02779611,,80024,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10238,,Care Home and Care Homes with Nursing for Adults April 2012,,COMMUNITY SERVICES,,,Care Home and Care Homes with Nursing for Adults April 2012,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,PRIME LIFE LIMITED,gb/02779611,,80025,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10510,,Care Home and Care Homes with Nursing for Adults April 2012,,COMMUNITY SERVICES,,,Care Home and Care Homes with Nursing for Adults April 2012,Adult care - nursing & residential,,,,,01/04/2014,,,,,,,PRIME LIFE LIMITED,gb/02779611,,80026,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10383,,Care Home and Care Homes with Nursing for Adults April 2012,,COMMUNITY SERVICES,,,Care Home and Care Homes with Nursing for Adults April 2012,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,PRIME LIFE LIMITED,gb/02779611,,80027,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN43404,,Spot Purchased Day Care For Adults (Mill House),,COMMUNITY SERVICES,,,Spot Purchased Day Care For Adults (Mill House),Adult care - day care/community support/support into work,,,,,01/01/2000,,,,,,,PRIME LIFE LIMITED,gb/02779611,,80027,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10084,,Care Home and Care Homes with Nursing for Adults April 2012,,COMMUNITY SERVICES,,,Care Home and Care Homes with Nursing for Adults April 2012,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,PRIORY (WATTON) LIMITED,,,469292,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,AON45332CJ,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,01/02/2015,31/01/2019,,31/01/2019,,,,PROCTOR UK LTD -PROCTOR ROOFING,,,924793,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BUN35008D,,Driver tuition,,ETD,,,Driver tuition,Highways - road safety,,,,,01/04/2010,,,,"�600,000",,,PROFESSIONAL DRIVER SERVICES LTD,4498365,NULL,159183,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10358,,Care Home and Care Homes with Nursing for Adults April 2012,,COMMUNITY SERVICES,,,Care Home and Care Homes with Nursing for Adults April 2012,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,PROGRESS PATHWAYS LIMITED,6585714,NULL,368003,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN13064,,Spot purchased domiciliary care (2008 PPA),,COMMUNITY SERVICES,,,Spot purchased domiciliary care (2008 PPA),Domiciliary care,,,,,,,,,,,,PROGRESS PATHWAYS LIMITED,6585714,NULL,368003,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BON41213K,,Multi Provider Framework for the Provision of Learning & Organisational Activities,,RESOURCES,,,Multi Provider Framework for the Provision of Learning & Organisational Activities,HR - training,,,,,01/01/2013,31/12/2016,,31/12/2016,"�500,000",,,PROGRESSIVE MANAGEMENT SOLUTIONS LTD,,,1094770,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN41038,,D82087-Public Health - Health Checks,,PUBLIC HEALTH,,,D82087-Public Health - Health Checks,Public health - health checks,,,,,01/04/2013,30/06/2015,,30/06/2015,"�50,000",,,PROSPECT MEDICAL PRACTICE,,,103378,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN41698,,D82087-Public Health-Sexual Health,,PUBLIC HEALTH,,,D82087-Public Health-Sexual Health,Public health - sexual health,,,,,01/04/2013,30/06/2015,,30/06/2015,"�80,000",,,PROSPECT MEDICAL PRACTICE,,,103378,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN41087,,D82087-Public Health - Substance Misuse,,PUBLIC HEALTH,,,D82087-Public Health - Substance Misuse,Drug and alcohol recovery services,,,,,01/04/2013,30/06/2015,,30/06/2015,"�20,000",,,PROSPECT MEDICAL PRACTICE,,,103378,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN40701,,D82087-Public Health - Smoking Cessation,,PUBLIC HEALTH,,,D82087-Public Health - Smoking Cessation,Public health - smoking cessation,,,,,01/04/2013,30/06/2015,,30/06/2015,"�72,000",,,PROSPECT MEDICAL PRACTICE,,,103378,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10459,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,PROSPECTS FOR PEOPLE/LEARN DISABILITIES,,,73427,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN43989,,Adults - Day Care : 1995 (Prospects for People with Learning Disabilities),,COMMUNITY SERVICES,,,Adults - Day Care : 1995 (Prospects for People with Learning Disabilities),Adult care - day care/community support/support into work,,,,,,,,,"�20,000",,,PROSPECTS FOR PEOPLE/LEARN DISABILITIES,,,73427,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,AON45332CL,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,01/02/2015,31/01/2019,,31/01/2019,,,,PROVINCE BUILDING SERVICES LTD,6650506,NULL,171598,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN43084B,,Children's Therapy. Direct work with families and assessment,,CHILDREN,,,Children's Therapy. Direct work with families and assessment,"Children's services - assessment/witness, contact, therapy",,,,,01/01/2014,31/03/2016,,31/03/2016,"�500,000",,,THE PSYCHOLOGY CLINIC OF EAST ANGLIA LIMITED,7031289,NULL,246544,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BQN41255,,ICT Specialist Professional Training,,RESOURCES,,,ICT Specialist Professional Training,HR - training,,,,,16/04/2013,31/03/2016,,31/03/2016,"�225,000",,,QA LIMITED,,,174500,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN42097B,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,QU'APPELLE CARE HOME,,,1144796,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BON41213L,,Multi Provider Framework for Learning & Organisational Activities,,RESOURCES,,,Multi Provider Framework for Learning & Organisational Activities,HR - training,,,,,01/01/2013,31/12/2016,,31/12/2016,"�500,000",,,QUALITY & EQUALITY LIMITED,5848981,NULL,140673,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BUN43047,,Vision Screening for Children 4 and 5 Years of Age,,PUBLIC HEALTH,,,Vision Screening for Children 4 and 5 Years of Age,Public health - children and young people,,,,,01/04/2014,31/03/2016,,31/03/2016,"�26,250",,,QUEEN ELIZABETH HOSPITAL KING'S LYNN NHS FOUNDATION TRUST,,,105022,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN41392X,,Out of County Schools - Queenswood Priory,,CHILDREN,,,Out of County Schools - Queenswood Priory,Children's services - residential homes & schools,,,,,,,,,,,,PRIORY EDUCATION SERVICES LIMITED,6244880,NULL,402025,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10160,,Care Home and Care Homes with Nursing for Adults April 2012,,COMMUNITY SERVICES,,,Care Home and Care Homes with Nursing for Adults April 2012,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,MR ROY KENT T/A DRIFTWOOD HOUSE,,,73516,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,ACN44451,,Plant Hire with Operator Framework,,ETD,,,Plant Hire with Operator Framework,Highways - plant & vehicle hire,,,,,01/08/2014,31/07/2018,,31/07/2018,"�250,000",,,R D EATON EXCAVATION DIGGER HIRE,,,73562,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,APN42294,,Management of Swaffham Splashes Gypsy and Traveller Site,,ETD,,,Management of Swaffham Splashes Gypsy and Traveller Site,FM - management of land & property,,,,,01/04/2013,31/03/2016,,31/03/2016,"�60,000",,,R DRURY & J MANNING,,,1105774,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BUN41604C,,Highways driver tuition,,ETD,,,Highways driver tuition,Highways - road safety,,,,,01/04/2014,01/05/2017,,01/05/2017,"�50,000",,,R FRASER,,,182081,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,AON45332CN,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,01/02/2015,31/01/2019,,31/01/2019,,,,R.G. CARTER BUILDING LIMITED,1685443,NULL,86043,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,WON42057E,,NCC Construction Framework,,GENERIC,,,NCC Construction Framework,Construction & refurbishment of buildings,,,,,13/09/2011,12/09/2015,,12/09/2015,"�80,000,000",,,R.G. CARTER LIMITED,270273,NULL,73585,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,AFN36111C,,Vehicle accident repairs (vehicles over 3.5 tonnes),,RESOURCES,,,Vehicle accident repairs (vehicles over 3.5 tonnes),Vehicle & plant bodywork repairs,,,,,09/05/2014,31/05/2018,,31/05/2018,,,,R H BODYWORKS,,,86050,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,GON43584D,,"Vehicle & plant parts, mech repairs & maintenance",,GENERIC,,,"Vehicle & plant parts, mech repairs & maintenance","Vehicle & plant parts, mech repairs & maintenance",,,,,22/05/2014,18/05/2018,,18/05/2018,"�1,600,000",,,R H BODYWORKS,,,86050,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BUN35008M,,Driver tuition,,ETD,,,Driver tuition,Highways - road safety,,,,,01/10/2004,,,,"�25,000",,,R H JACKSON,,,73597,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,AQN41344,,Museums Display Materials,,COMMUNITY SERVICES,,,Museums Display Materials,Museums - exhibits,,,,,01/10/2011,30/06/2021,,30/06/2021,"�50,000",,,R HACON,,,152349,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BUN42472,,R Harkness (OUT OF COUNTY SEN) CF644,,CHILDREN,,,R Harkness (OUT OF COUNTY SEN) CF644,Children's services - residential homes & schools,,,,,,,,,,,,R HARKNESS,,,1177836,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10240,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,R HART CARE LIMITED,gb/04253091,,151921,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10369,,Care Home and Care Homes with Nursing for Adults April 2012,,COMMUNITY SERVICES,,,Care Home and Care Homes with Nursing for Adults April 2012,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,R J & S F HOLLYMAN,,,73612,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN43396,,Spot Purchased Day Care For Adults (Martham Lodge),,COMMUNITY SERVICES,,,Spot Purchased Day Care For Adults (Martham Lodge),Adult care - day care/community support/support into work,,,,,01/01/2000,,,,,,,R J & S F HOLLYMAN,,,73612,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10559,,Care Home and Care Homes with Nursing for Adults April 2012,,COMMUNITY SERVICES,,,Care Home and Care Homes with Nursing for Adults April 2012,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,MRS RJ FRANCIS AND PARTNERS,,,73619,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10264,,Care Home and Care Homes with Nursing for Adults April 2012,,COMMUNITY SERVICES,,,Care Home and Care Homes with Nursing for Adults April 2012,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,MR & MRS R SMART T/A HICKLING HOUSE,,,73629,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN43362,,Spot Purchased Day Care For Adults (Hickling House),,COMMUNITY SERVICES,,,Spot Purchased Day Care For Adults (Hickling House),Adult care - day care/community support/support into work,,,,,01/01/2000,,,,,,,MR & MRS R SMART T/A HICKLING HOUSE,,,73629,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,GUN35035B,,Newspapers and periodicals,,GENERIC,,,Newspapers and periodicals,Newspapers & magazines,,,,,01/04/2010,31/03/2020,,31/03/2020,"�25,000",,,R S J PAPERS (NEWSAGENTS),,,121807,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10108,,Care Home and Care Homes with Nursing for Adults April 2012,,COMMUNITY SERVICES,,,Care Home and Care Homes with Nursing for Adults April 2012,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,R SONS (HOMES) LIMITED,3819684,NULL,104080,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,GQN44780,,Fire - swift water & flood rescue boat operators course,,FIRE,,,Fire - swift water & flood rescue boat operators course,HR - training,,,,,22/05/2014,30/05/2016,,30/05/2016,"�60,000",,,R3 SAFETY & RESCUE LTD,,,1200793,,N,,Fire,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,ATN41202,,E-safety monitoring service for computer equipment provided to vulnerable children,,CHILDREN,,,E-safety monitoring service for computer equipment provided to vulnerable children,"ICT - networks, telephony & radiocomms",,,,,01/04/2013,31/03/2016,,31/03/2016,"�53,130",,,RM PLC,1148594,NULL,129898,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,AQN45304,,To scan HER Archive material,,COMMUNITY SERVICES,,,To scan HER Archive material,"FM - removals, storage & records management",,,,,26/01/2015,31/03/2018,,31/03/2018,"�17,100",,,RPJ DOCUMENT MANAGEMENT LTD,,,1528787,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10155,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,THE ROYAL SURGICAL AID SOCIETY,,,130481,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
