Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,B2,48421,60130,Decision Support,9,Finance
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Security Policy,3,Policy
Ministry of Defence,Ministry of Defence,Army,1167535,BM CFO,74738,74738,Fire Service,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,36004,44711,Commercial Operations,1,Procurement
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,B1,57000,72907,Combat Systems Engineering,1,Science and Engineering
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,B1,57000,72907,Teaching,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,B2,48421,60130,Energy Management,3,Operational Delivery
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Secretarial,1,Policy
Ministry of Defence,Ministry of Defence,Army,1167535,C1,36004,44711,Administrative Support,4,Operational Delivery
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,36004,44711,Community Development Work,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,B1,57000,72907,Decision Support,1,Finance
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,B1,57000,72907,Through Life Support,2,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,B2,48421,60130,EnvironmentalManagementAssessm,5,Operational Delivery
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Secretariat,1,Policy
Ministry of Defence,Ministry of Defence,Army,1167535,C1,36004,44711,Business Management,21.86,Operational Delivery
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,36004,44711,Community Service,5,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,B1,57000,72907,Medical Assessment,1,Medicine
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,B1,57000,72907,WOME Safety,1,Science and Engineering
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,B2,48421,60130,Estate Advice,4,Property and asset management
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,OF3,48934,58605,RAF,2,Military
Ministry of Defence,Ministry of Defence,Army,1167535,C1,36004,44711,Chemical/Bio Science and Tech,1,Science and Engineering
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,36004,44711,Decision Support,9.59,Finance
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,B1,57000,72907,Secretariat & Private Office,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,B2,48421,60130,Administrative Support,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,B2,48421,60130,Estate Surveying,4,Property and asset management
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,OF3,48934,58605,Police,1,Military
Ministry of Defence,Ministry of Defence,Army,1167535,C1,36004,44711,Civilian HR Service Provider,1,Human Resources
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,36004,44711,Design and Imagery,1,Communications
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,B1,57000,72907,Service HR Service Provider,1,Human Resources
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,B2,48421,60130,AeroEng(Aero/Struct/Mech),11.91,Science and Engineering
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,B2,48421,60130,Estates Management,26,Property and asset management
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,OF3,48934,58605,Army,1,Military
Ministry of Defence,Ministry of Defence,Army,1167535,C1,36004,44711,Commercial Operations,3,Procurement
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,36004,44711,Direct Military Support,2,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,B2,48421,60130,Business Management,3,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,B2,48421,60130,AeroEng(Electronics/Avionics),4,Science and Engineering
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,B2,48421,60130,Housing Service Delivery,7,Property and asset management
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,OF2,38848,46199,RM,1,Military
Ministry of Defence,Ministry of Defence,Army,1167535,C1,36004,44711,Communication Planning,7,Communications
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,36004,44711,E-Communcations,2,Communications
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,B2,48421,60130,Decision Support,6,Finance
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,B2,48421,60130,Audit and Assurance,2,Internal Audit
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,B2,48421,60130,Knowledge Info Management,2,Knowledge and Information Management (KIM)
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,OR5-6,30750,37836,Army,1,Military
Ministry of Defence,Ministry of Defence,Army,1167535,C1,36004,44711,Community Development Work,2,Operational Delivery
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,36004,44711,Estate Advice,3.6,Property and asset management
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,B2,48421,60130,Historical,3,Knowledge and Information Management (KIM)
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,B2,48421,60130,Business Management,63.2,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,B2,48421,60130,Performance Management,10,Internal Audit
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Executive Assistant,1,Other
Ministry of Defence,Ministry of Defence,Army,1167535,C1,36004,44711,Community Service,10,Operational Delivery
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,36004,44711,Estate Planning,4,Property and asset management
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,B2,48421,60130,Operational Analysis,5,Science and Engineering
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,B2,48421,60130,Claims,1,Law
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,B2,48421,60130,Policy Advisor,11,Policy
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,B1,57000,72907,Senior Press Officer,1,Communications
Ministry of Defence,Ministry of Defence,Army,1167535,C1,36004,44711,Consultancy,5,Operational Delivery
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,36004,44711,Estates Management,1,Property and asset management
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,B2,48421,60130,Reporting and Controls,2,Finance
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,B2,48421,60130,Combat Systems Engineering,4,Science and Engineering
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,B2,48421,60130,Programme Management,8,Programme and Project Management (PPM)
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,B2,48421,60130,Press Officer,3,Communications
Ministry of Defence,Ministry of Defence,Army,1167535,C1,36004,44711,Decision Support,29.89,Finance
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,36004,44711,External Communications,5,Communications
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,B2,48421,60130,Safety Management,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,B2,48421,60130,Commercial Analysis,4,Procurement
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,B2,48421,60130,Project Management,57.1,Programme and Project Management (PPM)
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Office Manager,1,Other
Ministry of Defence,Ministry of Defence,Army,1167535,C1,36004,44711,Design and Imagery,2,Communications
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,36004,44711,Information Technology,2,Information Technology
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,B2,48421,60130,Secretariat & Private Office,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,B2,48421,60130,Commercial Operations,31.64,Procurement
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,B2,48421,60130,Quantity Surveying,3,Property and asset management
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C1,36004,44711,Press Officer,3,Communications
Ministry of Defence,Ministry of Defence,Army,1167535,C1,36004,44711,Direct Military Support,3,Operational Delivery
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,36004,44711,Internal Communications,1,Communications
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,B2,48421,60130,Transport & Movement,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,B2,48421,60130,Commercial Strategy,15,Procurement
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,B2,48421,60130,Risk Management,1,Programme and Project Management (PPM)
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C1,36004,44711,Press Officer,1,Communications
Ministry of Defence,Ministry of Defence,Army,1167535,C1,36004,44711,Estate Planning,1,Property and asset management
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,36004,44711,Inventory Management,8,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C1,36004,44711,Acoustics,1,Science and Engineering
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,B2,48421,60130,Communication Planning,1,Communications
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,B2,48421,60130,Safety Management,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C2,29551,36696,Press Officer,12,Communications
Ministry of Defence,Ministry of Defence,Army,1167535,C1,36004,44711,External Communications,8,Communications
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,36004,44711,Knowledge Info Management,1,Knowledge and Information Management (KIM)
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C1,36004,44711,AeroEng(Aero/Struct/Mech),2,Science and Engineering
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,B2,48421,60130,Computer Science & Engineering,1,Information Technology
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,B2,48421,60130,"Safety,Health,Enviroment&Fire",1,Operational Delivery
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Communications Support Officer,1,Other
Ministry of Defence,Ministry of Defence,Army,1167535,C1,36004,44711,Information Technology,11,Information Technology
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,36004,44711,Logistics Management,3,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C1,36004,44711,Business Management,14.59,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,B2,48421,60130,Consultancy,4.81,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,B2,48421,60130,Secretariat & Private Office,3,Operational Delivery
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E2,15779,19003,Communications Support Officer,1,Other
Ministry of Defence,Ministry of Defence,Army,1167535,C1,36004,44711,Intelligence Analysis,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,36004,44711,Museum,1,Knowledge and Information Management (KIM)
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C1,36004,44711,Community Service,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,B2,48421,60130,Contract Perf Meas & Mgnt,19.62,Procurement
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,B2,48421,60130,Soft Facilities Management,1,Property and asset management
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,OF4,68679,79524,Press Officer,3,Military
Ministry of Defence,Ministry of Defence,Army,1167535,C1,36004,44711,Inventory Management,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,36004,44711,Nuclear Propulsion,15,Science and Engineering
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C1,36004,44711,Decision Support,17,Finance
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,B2,48421,60130,Decision Support,69.67,Finance
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,B2,48421,60130,Sustainable Development,2,Operational Delivery
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,B2,48421,60130,Communications Manager,2,Communications
Ministry of Defence,Ministry of Defence,Army,1167535,C1,36004,44711,Knowledge Info Management,1,Knowledge and Information Management (KIM)
