PublicationDate,OrganisationURI,OrganisationLabel,ServiceTypeURI,ServiceTypeLabel,ElectionDate,TypeofElection,ElectedBodyURI,ElectedBodyLabel,ConstituencyURL,ConstituencyLabel,CandidateName,PoliticalPartyURI,PoliticalPartyLabel,VotesWon,Elected,VotesCast,SizeofElectorate,Rejected-Invalid-Votes,ElectoralServices,ReportEmail,ReportTel
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001431,Kippax and Methley,NEWELL Ines ,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative and Unionist Party,978,,5619,16044,20,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001431,Kippax and Methley,SPIVEY Paul Anthony ,http://search.electoralcommission.org.uk/English/Registrations/PP85,UK Inderpendence Party (UKIP),1138,,5619,16044,20,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001431,Kippax and Methley,TERRY Stephen Paul,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,180,,5619,16044,20,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001432,Kirkstall,HUGHES Martin Gareth,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,212,,5063,14683,22,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001432,Kirkstall,LONG Stuart William,,Independent,53,,5063,14683,22,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001432,Kirkstall,REAR George William Andrew,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative and Unionist Party,313,,5063,14683,22,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001432,Kirkstall,STEEDS Maddy,http://search.electoralcommission.org.uk/English/Registrations/PP804,Trade Unionist and Socialist Coalition,43,,5063,14683,22,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001432,Kirkstall,TATCHELL-EVANS Morgan Rhys,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,420,,5063,14683,22,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001432,Kirkstall,WEBER Cain Arron ,http://search.electoralcommission.org.uk/English/Registrations/PP85,UK Inderpendence Party (UKIP),547,,5063,14683,22,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001432,Kirkstall,YEADON Lucinda Joy,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,3453,Elected,5063,14683,22,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001433,Middleton Park,DIXON Wayne Alan ,,Independent,605,,4707,18640,36,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001433,Middleton Park,FINDLAY Hugh Williams,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative and Unionist Party,300,,4707,18640,36,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001433,Middleton Park,FISHER Sadie,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,99,,4707,18640,36,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001433,Middleton Park,LOVE Fiona Sarah Heather,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,104,,4707,18640,36,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001433,Middleton Park,SWEATON Craig James,http://search.electoralcommission.org.uk/English/Registrations/PP85,UK Inderpendence Party (UKIP),1278,,4707,18640,36,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001433,Middleton Park,TRUSWELL Paul Anthony,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,2285,Elected,4707,18640,36,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001434,Moortown,ALEXANDER Harvey C,http://search.electoralcommission.org.uk/English/Registrations/PP85,UK Inderpendence Party (UKIP),565,,6629,17117,51,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001434,Moortown,DODSWORTH Mark Samuel,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative and Unionist Party,1349,,6629,17117,51,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001434,Moortown,GOODALL Tim,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,455,,6629,17117,51,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001434,Moortown,HOWLEY Chris,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,692,,6629,17117,51,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001434,Moortown,SOBEL Alex,http://search.electoralcommission.org.uk/English/Registrations/PP119,Labour and Co-Operative Party,3517,Elected,6629,17117,51,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001435,Morley North,ALDISS Jason Karl,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative and Unionist Party,816,,5736,17468,17,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001435,Morley North,ANDREWS Peter Richard,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,108,,5736,17468,17,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001435,Morley North,FINNIGAN Robert,http://search.electoralcommission.org.uk/English/Registrations/PP356,Morley Borough Independents,2891,Elected,5736,17468,17,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001435,Morley North,IRELAND Mickayla,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,122,,5736,17468,17,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001435,Morley North,MORGAN Peter,http://search.electoralcommission.org.uk/English/Registrations/PP85,UK Inderpendence Party (UKIP),537,,5736,17468,17,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001435,Morley North,SCOPES Andrew Timothy,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,1245,,5736,17468,17,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001436,Morley South,BELL Christopher James,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,145,,5042,16359,25,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001436,Morley South,CHOUDHRY Aqila ,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,55,,5042,16359,25,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001436,Morley South,EASTWOOD Jane,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative and Unionist Party,497,,5042,16359,25,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001436,Morley South,ELLIOTT Judith Mary ,http://search.electoralcommission.org.uk/English/Registrations/PP356,Morley Borough Independents,2188,Elected,5042,16359,25,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001436,Morley South,KEIG Sarah Samantha Jane,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,1445,,5042,16359,25,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001436,Morley South,KENT David Michael ,http://search.electoralcommission.org.uk/English/Registrations/PP85,UK Inderpendence Party (UKIP),687,,5042,16359,25,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001437,Otley and Yeadon,BRADLEY Mick,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,501,,7811,17305,48,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001437,Otley and Yeadon,BROWN Jackie,,Independent,323,,7811,17305,48,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001437,Otley and Yeadon,HOLLINGS Tom,http://search.electoralcommission.org.uk/English/Registrations/PP85,UK Inderpendence Party (UKIP),675,,7811,17305,48,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001437,Otley and Yeadon,LAY Sandy,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,3737,Elected,7811,17305,48,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001437,Otley and Yeadon,RUTHERFORD Nik,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,1825,,7811,17305,48,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001437,Otley and Yeadon,TAYLOR Jonathon David,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative and Unionist Party,702,,7811,17305,48,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001438,Pudsey,ARBUCKLE Jude Patrick,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,167,,6377,17283,24,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001438,Pudsey,JAROSZ Josie ,http://search.electoralcommission.org.uk/English/Registrations/PP119,Labour and Co-Operative Party,2884,Elected,6377,17283,24,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001438,Pudsey,JOHNSON Laura Rosemary ,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,220,,6377,17283,24,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001438,Pudsey,O'NEILL Conor Andrew,http://search.electoralcommission.org.uk/English/Registrations/PP2120,Yorkshire First,211,,6377,17283,24,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001438,Pudsey,SEARY Simon Anthony,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative and Unionist Party,2120,,6377,17283,24,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001438,Pudsey,TATTERSALL Kath,http://search.electoralcommission.org.uk/English/Registrations/PP85,UK Inderpendence Party (UKIP),751,,6377,17283,24,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001439,Rothwell,DANIEL David,http://search.electoralcommission.org.uk/English/Registrations/PP85,UK Inderpendence Party (UKIP),750,,5650,15527,31,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001439,Rothwell,DOBSON Emma,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,203,,5650,15527,31,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001439,Rothwell,ELLIS Steve ,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative and Unionist Party,912,,5650,15527,31,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001439,Rothwell,HARRISON Carmel Francess ,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,1728,,5650,15527,31,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001439,Rothwell,NAGLE David Patrick,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,2026,Elected,5650,15527,31,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001440,Roundhay,BELL Steven Leslie Benjamin,http://search.electoralcommission.org.uk/English/Registrations/PP85,UK Inderpendence Party (UKIP),395,,7246,16981,32,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001440,Roundhay,CHRISTIE Malcolm Scott,http://search.electoralcommission.org.uk/English/Registrations/PP67,Alliance for Green Socialism - Save NHS,196,,7246,16981,32,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001440,Roundhay,ELLIS Paul Charles,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,461,,7246,16981,32,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001440,Roundhay,IQBAL Najeeb,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,417,,7246,16981,32,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001440,Roundhay,LOWRY Michael ,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative and Unionist Party,1584,,7246,16981,32,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001440,Roundhay,TUNNICLIFFE Eleanor Judith,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,4161,Elected,7246,16981,32,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001441,Temple Newsam,COUPAR Debra,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,2690,Elected,5813,16153,39,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001441,Temple Newsam,CROSSLAND Sarah-Ann,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,179,,5813,16153,39,Electoral Services,electors@leeds.gov.uk,
